市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,卖一价,买一量,卖一量
ZC,CF705,2017-05-05 09:33:20.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15455.0000,15470.0000,8,4
ZC,CF705,2017-05-05 09:33:30.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15455.0000,15470.0000,8,2
ZC,CF705,2017-05-05 09:33:31.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15465.0000,8,4
ZC,CF705,2017-05-05 09:33:33.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15455.0000,15470.0000,7,4
ZC,CF705,2017-05-05 09:33:33.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15470.0000,8,4
ZC,CF705,2017-05-05 09:33:37.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15455.0000,15470.0000,1,4
ZC,CF705,2017-05-05 09:33:38.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15470.0000,8,4
ZC,CF705,2017-05-05 09:33:38.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15455.0000,15470.0000,1,4
ZC,CF705,2017-05-05 09:33:40.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15470.0000,8,4
ZC,CF705,2017-05-05 09:33:40.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15465.0000,8,1
ZC,CF705,2017-05-05 09:33:42.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15465.0000,8,2
ZC,CF705,2017-05-05 09:33:43.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15465.0000,8,4
ZC,CF705,2017-05-05 09:33:50.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15465.0000,1,4
ZC,CF705,2017-05-05 09:33:50.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15465.0000,5,4
ZC,CF705,2017-05-05 09:33:52.000,15450.0000,52584,0,0.0000,0,-,-,-,-,15450.0000,15465.0000,4,4
ZC,CF705,2017-05-05 09:33:52.000,15465.0000,52576,-8,124680.0000,8,0,8,双平,B,15450.0000,15465.0000,8,4
ZC,CF705,2017-05-05 09:33:55.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,8,4
ZC,CF705,2017-05-05 09:34:24.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,24,4
ZC,CF705,2017-05-05 09:34:38.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,8,4
ZC,CF705,2017-05-05 09:34:40.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,7,4
ZC,CF705,2017-05-05 09:34:41.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,5,4
ZC,CF705,2017-05-05 09:34:41.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,3,4
ZC,CF705,2017-05-05 09:34:42.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,2,4
ZC,CF705,2017-05-05 09:34:43.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,8,4
ZC,CF705,2017-05-05 09:34:44.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,24,2
ZC,CF705,2017-05-05 09:34:45.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15460.0000,24,4
ZC,CF705,2017-05-05 09:34:46.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,1,4
ZC,CF705,2017-05-05 09:34:46.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15460.0000,24,4
ZC,CF705,2017-05-05 09:34:48.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,24,4
ZC,CF705,2017-05-05 09:34:51.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,16,4
ZC,CF705,2017-05-05 09:34:56.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,21,4
ZC,CF705,2017-05-05 09:34:57.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,16,4
ZC,CF705,2017-05-05 09:34:58.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,20,4
ZC,CF705,2017-05-05 09:34:59.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,18,4
ZC,CF705,2017-05-05 09:34:59.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,24,4
ZC,CF705,2017-05-05 09:35:18.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,20,4
ZC,CF705,2017-05-05 09:35:21.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,19,4
ZC,CF705,2017-05-05 09:35:21.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,20,4
ZC,CF705,2017-05-05 09:35:23.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,24,4
ZC,CF705,2017-05-05 09:35:24.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,22,4
ZC,CF705,2017-05-05 09:35:26.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,24,4
ZC,CF705,2017-05-05 09:35:28.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15460.0000,24,4
ZC,CF705,2017-05-05 09:35:28.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,4,4
ZC,CF705,2017-05-05 09:35:28.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,5,4
ZC,CF705,2017-05-05 09:35:30.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,4,4
ZC,CF705,2017-05-05 09:35:31.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15460.0000,24,4
ZC,CF705,2017-05-05 09:35:33.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,4,4
ZC,CF705,2017-05-05 09:35:33.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15445.0000,15460.0000,8,4
ZC,CF705,2017-05-05 09:35:35.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15460.0000,24,4
ZC,CF705,2017-05-05 09:35:36.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,24,4
ZC,CF705,2017-05-05 09:35:44.000,15465.0000,52576,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,16,4
ZC,CF705,2017-05-05 09:36:36.000,15440.0000,52572,-4,62340.0000,4,0,4,双平,S,15440.0000,15445.0000,14,2
ZC,CF705,2017-05-05 09:36:36.000,15440.0000,52570,-2,28950.0000,2,0,2,双平,S,15440.0000,15445.0000,13,1
ZC,CF705,2017-05-05 09:36:37.000,15440.0000,52568,-2,31160.0000,2,0,2,双平,S,15440.0000,15450.0000,12,7
ZC,CF705,2017-05-05 09:36:50.000,15440.0000,52568,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,7
ZC,CF705,2017-05-05 09:37:02.000,15455.0000,52552,-16,246970.0000,16,0,16,双平,B,15440.0000,15455.0000,12,158
ZC,CF705,2017-05-05 09:37:03.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,164
ZC,CF705,2017-05-05 09:37:03.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,165
ZC,CF705,2017-05-05 09:37:05.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,166
ZC,CF705,2017-05-05 09:37:09.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,169
ZC,CF705,2017-05-05 09:37:11.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,170
ZC,CF705,2017-05-05 09:37:11.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,169
ZC,CF705,2017-05-05 09:37:11.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,168
ZC,CF705,2017-05-05 09:37:12.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,167
ZC,CF705,2017-05-05 09:37:14.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,164
ZC,CF705,2017-05-05 09:37:16.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,163
ZC,CF705,2017-05-05 09:37:17.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,157
ZC,CF705,2017-05-05 09:37:18.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,159
ZC,CF705,2017-05-05 09:37:19.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,156
ZC,CF705,2017-05-05 09:37:20.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,157
ZC,CF705,2017-05-05 09:37:22.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,27
ZC,CF705,2017-05-05 09:37:22.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,39
ZC,CF705,2017-05-05 09:37:24.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,35
ZC,CF705,2017-05-05 09:37:25.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,149
ZC,CF705,2017-05-05 09:37:25.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,144
ZC,CF705,2017-05-05 09:37:26.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,145
ZC,CF705,2017-05-05 09:37:28.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,146
ZC,CF705,2017-05-05 09:37:31.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,147
ZC,CF705,2017-05-05 09:37:32.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,148
ZC,CF705,2017-05-05 09:37:35.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,152
ZC,CF705,2017-05-05 09:37:38.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,151
ZC,CF705,2017-05-05 09:37:41.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,150
ZC,CF705,2017-05-05 09:37:41.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,149
ZC,CF705,2017-05-05 09:37:43.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,148
ZC,CF705,2017-05-05 09:37:45.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,140
ZC,CF705,2017-05-05 09:37:47.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,139
ZC,CF705,2017-05-05 09:37:48.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,140
ZC,CF705,2017-05-05 09:37:52.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,137
ZC,CF705,2017-05-05 09:37:53.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,136
ZC,CF705,2017-05-05 09:37:58.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,135
ZC,CF705,2017-05-05 09:37:59.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,133
ZC,CF705,2017-05-05 09:38:00.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,132
ZC,CF705,2017-05-05 09:38:03.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,135
ZC,CF705,2017-05-05 09:38:04.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,133
ZC,CF705,2017-05-05 09:38:08.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,132
ZC,CF705,2017-05-05 09:38:09.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,131
ZC,CF705,2017-05-05 09:38:13.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,132
ZC,CF705,2017-05-05 09:38:17.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,130
ZC,CF705,2017-05-05 09:38:19.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,129
ZC,CF705,2017-05-05 09:38:20.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,128
ZC,CF705,2017-05-05 09:38:20.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,127
ZC,CF705,2017-05-05 09:38:21.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,118
ZC,CF705,2017-05-05 09:38:23.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,108
ZC,CF705,2017-05-05 09:38:24.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,107
ZC,CF705,2017-05-05 09:38:26.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,106
ZC,CF705,2017-05-05 09:38:29.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,107
ZC,CF705,2017-05-05 09:38:30.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,106
ZC,CF705,2017-05-05 09:38:36.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,104
ZC,CF705,2017-05-05 09:38:38.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,102
ZC,CF705,2017-05-05 09:38:40.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,104
ZC,CF705,2017-05-05 09:38:41.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,105
ZC,CF705,2017-05-05 09:38:42.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,107
ZC,CF705,2017-05-05 09:38:43.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,106
ZC,CF705,2017-05-05 09:38:44.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,104
ZC,CF705,2017-05-05 09:38:45.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,102
ZC,CF705,2017-05-05 09:38:46.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,100
ZC,CF705,2017-05-05 09:38:47.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,98
ZC,CF705,2017-05-05 09:38:48.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,97
ZC,CF705,2017-05-05 09:38:50.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,92
ZC,CF705,2017-05-05 09:38:50.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,91
ZC,CF705,2017-05-05 09:38:51.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,89
ZC,CF705,2017-05-05 09:38:52.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,88
ZC,CF705,2017-05-05 09:38:53.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,87
ZC,CF705,2017-05-05 09:38:57.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,86
ZC,CF705,2017-05-05 09:38:59.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,85
ZC,CF705,2017-05-05 09:38:59.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,82
ZC,CF705,2017-05-05 09:39:01.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,80
ZC,CF705,2017-05-05 09:39:03.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,85
ZC,CF705,2017-05-05 09:39:08.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,84
ZC,CF705,2017-05-05 09:39:12.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,85
ZC,CF705,2017-05-05 09:39:15.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,84
ZC,CF705,2017-05-05 09:39:17.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,85
ZC,CF705,2017-05-05 09:39:18.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,83
ZC,CF705,2017-05-05 09:39:20.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,36
ZC,CF705,2017-05-05 09:39:20.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,41
ZC,CF705,2017-05-05 09:39:21.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,62
ZC,CF705,2017-05-05 09:39:21.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,63
ZC,CF705,2017-05-05 09:39:22.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,56
ZC,CF705,2017-05-05 09:39:24.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,54
ZC,CF705,2017-05-05 09:39:25.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,58
ZC,CF705,2017-05-05 09:39:26.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,57
ZC,CF705,2017-05-05 09:39:27.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,54
ZC,CF705,2017-05-05 09:39:29.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,55
ZC,CF705,2017-05-05 09:39:31.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,56
ZC,CF705,2017-05-05 09:39:33.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,81
ZC,CF705,2017-05-05 09:39:33.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,82
ZC,CF705,2017-05-05 09:39:37.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,80
ZC,CF705,2017-05-05 09:39:39.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,81
ZC,CF705,2017-05-05 09:39:40.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,84
ZC,CF705,2017-05-05 09:39:43.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,82
ZC,CF705,2017-05-05 09:39:46.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,57
ZC,CF705,2017-05-05 09:39:50.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,58
ZC,CF705,2017-05-05 09:39:52.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,57
ZC,CF705,2017-05-05 09:39:53.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,56
ZC,CF705,2017-05-05 09:39:54.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,54
ZC,CF705,2017-05-05 09:39:55.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,56
ZC,CF705,2017-05-05 09:39:55.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,57
ZC,CF705,2017-05-05 09:39:57.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,48
ZC,CF705,2017-05-05 09:39:57.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,7
ZC,CF705,2017-05-05 09:39:58.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,11
ZC,CF705,2017-05-05 09:40:00.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,2
ZC,CF705,2017-05-05 09:40:01.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,3
ZC,CF705,2017-05-05 09:40:02.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,2
ZC,CF705,2017-05-05 09:40:03.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,7
ZC,CF705,2017-05-05 09:40:04.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,6
ZC,CF705,2017-05-05 09:40:04.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,5
ZC,CF705,2017-05-05 09:40:05.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,7
ZC,CF705,2017-05-05 09:40:05.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,11
ZC,CF705,2017-05-05 09:40:06.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,14
ZC,CF705,2017-05-05 09:40:06.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,13
ZC,CF705,2017-05-05 09:40:07.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,14
ZC,CF705,2017-05-05 09:40:07.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15450.0000,12,13
ZC,CF705,2017-05-05 09:40:09.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,46
ZC,CF705,2017-05-05 09:40:09.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,52
ZC,CF705,2017-05-05 09:40:11.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,42
ZC,CF705,2017-05-05 09:40:11.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,44
ZC,CF705,2017-05-05 09:40:14.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,43
ZC,CF705,2017-05-05 09:40:15.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,36
ZC,CF705,2017-05-05 09:40:16.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15455.0000,12,42
ZC,CF705,2017-05-05 09:40:21.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15445.0000,12,126
ZC,CF705,2017-05-05 09:40:22.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15445.0000,12,128
ZC,CF705,2017-05-05 09:40:23.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15445.0000,12,127
ZC,CF705,2017-05-05 09:40:24.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15445.0000,12,126
ZC,CF705,2017-05-05 09:40:24.000,15455.0000,52552,0,0.0000,0,-,-,-,-,15440.0000,15445.0000,12,125
ZC,CF705,2017-05-05 09:40:25.000,15440.0000,52528,-24,371370.0000,24,0,24,双平,B,15425.0000,15445.0000,8,121
ZC,CF705,2017-05-05 09:40:26.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,119
ZC,CF705,2017-05-05 09:40:27.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,117
ZC,CF705,2017-05-05 09:40:27.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,116
ZC,CF705,2017-05-05 09:40:29.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,115
ZC,CF705,2017-05-05 09:40:31.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,114
ZC,CF705,2017-05-05 09:40:31.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,115
ZC,CF705,2017-05-05 09:40:32.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,113
ZC,CF705,2017-05-05 09:40:33.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,112
ZC,CF705,2017-05-05 09:40:35.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,110
ZC,CF705,2017-05-05 09:40:36.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,111
ZC,CF705,2017-05-05 09:40:39.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,96
ZC,CF705,2017-05-05 09:40:39.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,95
ZC,CF705,2017-05-05 09:40:41.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,94
ZC,CF705,2017-05-05 09:40:42.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,90
ZC,CF705,2017-05-05 09:40:43.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,89
ZC,CF705,2017-05-05 09:40:44.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,88
ZC,CF705,2017-05-05 09:40:44.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,87
ZC,CF705,2017-05-05 09:40:45.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,85
ZC,CF705,2017-05-05 09:40:46.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,81
ZC,CF705,2017-05-05 09:40:46.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,79
ZC,CF705,2017-05-05 09:40:47.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,78
ZC,CF705,2017-05-05 09:40:47.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,77
ZC,CF705,2017-05-05 09:40:48.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,56
ZC,CF705,2017-05-05 09:40:48.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,65
ZC,CF705,2017-05-05 09:40:49.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,64
ZC,CF705,2017-05-05 09:40:49.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15425.0000,15445.0000,8,62
ZC,CF705,2017-05-05 09:40:50.000,15440.0000,52528,0,0.0000,0,-,-,-,-,15440.0000,15445.0000,40,62
ZC,CF705,2017-05-05 09:40:50.000,15440.0000,52448,-80,1234280.0000,80,0,80,双平,B,15425.0000,15440.0000,8,1
ZC,CF705,2017-05-05 09:41:09.000,15440.0000,52448,0,0.0000,0,-,-,-,-,15420.0000,15440.0000,12,44
